draadtrekker,draadtrekker,https://iisg.amsterdam/resource/hisco/code/hisco/72725,"Wire Drawer (Hand or Machine)","Makes wire of specified diameter by hand (7-27.20) or machine (7-27.30)."
draadwerker,draadwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75150,"Fibre Drawer","Operates drawing frame machine which combines several strands of sliver into one attenuated strand of regular quality and weight."
draaier,draaier,https://iisg.amsterdam/resource/hisco/code/hisco/81230,"Wood Turner","Shapes pieces of wood rotating in a lathe, using hand tools."
draaiersknecht,draaiersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/81230,"Wood Turner","Shapes pieces of wood rotating in a lathe, using hand tools."
dresseur,dresseur,https://iisg.amsterdam/resource/hisco/code/hisco/62490,"Other Livestock Workers","This group includes livestock workers not elsewhere classified, for example those who specialise in breeding and raising a particular type of livestock (other than beef cattle, sheep, pigs and fur-bearing animals) such as horses, goats, ostriches, reindeer, llamas, dogs or cats; and those mainly occupied in breeding cattle by artificial insemination, shearing wool from sheep, removing horns from cattle, caring for animals at industrial sites or in livery stables, training and caring for racehorses or race dogs, caring for animals in zoos or menageries, breeding and raising rats, guinea pigs or other animals required by research workers for experimental purposes, and caring for pet animals during absence of owners."
driftherder,driftherder,https://iisg.amsterdam/resource/hisco/code/hisco/62430,"Sheep Farm Worker","Performs a variety of tasks in the breeding and raising of sheep for meat or wool."
drogist,drogist,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
Drogist,drogist,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
drukker,drukker,https://iisg.amsterdam/resource/hisco/code/hisco/92110,"Printer, General","Sets type and operates a small printing machine."
eierkoopman,eierkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
elctricien,elctricien,https://iisg.amsterdam/resource/hisco/code/hisco/85510,"Electrician, General","Installs, maintains and repairs electrical wiring and related equipment in buildings and other structures."
electricien,electricien,https://iisg.amsterdam/resource/hisco/code/hisco/85510,"Electrician, General","Installs, maintains and repairs electrical wiring and related equipment in buildings and other structures."
Electricien,electricien,https://iisg.amsterdam/resource/hisco/code/hisco/85510,"Electrician, General","Installs, maintains and repairs electrical wiring and related equipment in buildings and other structures."
electriciën,electrici?,https://iisg.amsterdam/resource/hisco/code/hisco/85510,"Electrician, General","Installs, maintains and repairs electrical wiring and related equipment in buildings and other structures."
electromonteur,electromonteur,https://iisg.amsterdam/resource/hisco/code/hisco/85110,"Electrical Fitter, General","Fits, adjusts, assembles and repairs various kinds of electrical machinery and electrical apparatus in factory, workshop or place of use."
emailleur,emailleur,https://iisg.amsterdam/resource/hisco/code/hisco/72890,"Other Metal Platers and Coaters","This group includes metal platers and coaters not elsewhere classified, for example those who specialise in coating, colouring or oxidising surfaces of metal articles by dipping them in acid, gilding, staining or hot chemical solutions; treating aluminium or aluminium alloy articles electrically to produce an oxidised finish (anodising); coating iron or steel products with zinc by heating them in closed boxes containing a powdered zinc compound (sherardising)."
erkman,erkman,https://iisg.amsterdam/resource/hisco/code/hisco/99900,"Worker, No Further Information","May perform any (but not all) of the occupational activities listed in unit group 9-99, but is described only by the single term >worker=."
evangelist,evangelist,https://iisg.amsterdam/resource/hisco/code/hisco/14130,Missionary,"Works to propagate a religious doctrine in own or foreign country."
Evangelist,evangelist,https://iisg.amsterdam/resource/hisco/code/hisco/14130,Missionary,"Works to propagate a religious doctrine in own or foreign country."
expeditieknecht,expeditieknecht,https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
exportslagersknecht,exportslagersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/77310,"Butcher, General","Slaughters animals, bones and cuts up carcasses and prepares standard meat cuts."
"fabr. arbeider","fabr. arbeider",https://iisg.amsterdam/resource/hisco/code/hisco/99930,"Factory Worker","Performs unspecified tasks in a factory. This code is used where no product is mentioned, or where there is uncertainty as to whether the individual so described was actually involved in making the factory=s products rather than performing cleaning or maintenance work within the factory environment."
"fabrieks arbeider","fabrieks arbeider",https://iisg.amsterdam/resource/hisco/code/hisco/99930,"Factory Worker","Performs unspecified tasks in a factory. This code is used where no product is mentioned, or where there is uncertainty as to whether the individual so described was actually involved in making the factory=s products rather than performing cleaning or maintenance work within the factory environment."
fabrieksarbeider,fabrieksarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99930,"Factory Worker","Performs unspecified tasks in a factory. This code is used where no product is mentioned, or where there is uncertainty as to whether the individual so described was actually involved in making the factory=s products rather than performing cleaning or maintenance work within the factory environment."
Fabrieksarbeider,fabrieksarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99930,"Factory Worker","Performs unspecified tasks in a factory. This code is used where no product is mentioned, or where there is uncertainty as to whether the individual so described was actually involved in making the factory=s products rather than performing cleaning or maintenance work within the factory environment."
fabrieksarbeidster,fabrieksarbeidster,https://iisg.amsterdam/resource/hisco/code/hisco/99930,"Factory Worker","Performs unspecified tasks in a factory. This code is used where no product is mentioned, or where there is uncertainty as to whether the individual so described was actually involved in making the factory=s products rather than performing cleaning or maintenance work within the factory environment."
fabrieksarbeister,fabrieksarbeister,https://iisg.amsterdam/resource/hisco/code/hisco/99930,"Factory Worker","Performs unspecified tasks in a factory. This code is used where no product is mentioned, or where there is uncertainty as to whether the individual so described was actually involved in making the factory=s products rather than performing cleaning or maintenance work within the factory environment."
fabrikant,fabrikant,https://iisg.amsterdam/resource/hisco/code/hisco/21110,"General Manager","Plans, organises, directs and controls, on proprietors' or on own behalf, an industrial, commercial or other undertaking, establishment or organisation, and coordinates the work of departmental managers or other immediate subordinates. Where the simple, undefined term >Manufacturer= occurs it can be coded to either 2-11.10 or 9-99.99. Where the title indicates a manufacturer of something (e.g. >Fabricant de papier=) it can be coded to either 2-11.10 or the relevant production code in Major Groups 7, 8 or 9 (i.e. in the case of >Fabricant de papier=, 7-34.00). Examples of the latter product-defining titles are not given below but are listed in the alphabetical language-based coding index."
fietsjongen,fietsjongen,https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
fotograaf,fotograaf,https://iisg.amsterdam/resource/hisco/code/hisco/16310,"Photographer, General","Takes photographs of persons, places, merchandise and other subjects."
Fruithandelaar,fruithandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
fruithandelaar,fruithandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
fruitkoopman,fruitkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
gasfitter,gasfitter,https://iisg.amsterdam/resource/hisco/code/hisco/87120,"Gas Pipe Fitter","Installs, repairs and maintains gas mains and pipes supplying consumers from mains."
gelddrager,gelddrager,https://iisg.amsterdam/resource/hisco/code/hisco/33990,"Other Bookkeepers, Cashiers and Related Workers","This group includes bookkeepers, cashiers and other related workers not elsewhere classified, for example those collecting rents or hire purchase payments; keeping records of times of arrival and departure of workers; changing currency units of large denominations into smaller units."
"gemeente bode","gemeente bode",https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
"gemeente werkman","gemeente werkman",https://iisg.amsterdam/resource/hisco/code/hisco/99900,"Worker, No Further Information","May perform any (but not all) of the occupational activities listed in unit group 9-99, but is described only by the single term >worker=."
"gemeente- en onbezoldigd rijksveldwachter","gemeente- en onbezoldigd rijksveldwachter",https://iisg.amsterdam/resource/hisco/code/hisco/58220,"Policeman and other Maintainers of Law and Order (except Military)","Maintains law and order, protects persons and property from hazards and unlawful acts and arrests persons for contraventions of the law."
gemeentebode,gemeentebode,https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
"genie soldaat","genie soldaat",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
geniesoldaat,geniesoldaat,https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"gepens. militair","gepens. militair",https://iisg.amsterdam/resource/hisco/code/hisco/58300,"Military, Specialisation Unknown","Workers in this unit group serve in the armed forces as officers (5-83.20), non-commissioned officers (5-83.30) or other ranks (5-83.40)."
"gepensioneerd militair","gepensioneerd militair",https://iisg.amsterdam/resource/hisco/code/hisco/58300,"Military, Specialisation Unknown","Workers in this unit group serve in the armed forces as officers (5-83.20), non-commissioned officers (5-83.30) or other ranks (5-83.40)."
geweermaker,geweermaker,https://iisg.amsterdam/resource/hisco/code/hisco/83920,Gunsmith,"Makes, repairs and modifies sports guns and other small arms according to customers' specifications."
"glas in loodzetter","glas in loodzetter",https://iisg.amsterdam/resource/hisco/code/hisco/95750,"Leaded Glass Glazier","Cuts, assembles and installs glass in lead or copper framework to form decorative windows and glass panels."
glasbewerker,glasbewerker,https://iisg.amsterdam/resource/hisco/code/hisco/89100,"Glass Former, Potter or Related Worker, Specialisation Unknown","May perform almost any (but not all) of the occupational activities in unit group 8-91."
glasblazer,glasblazer,https://iisg.amsterdam/resource/hisco/code/hisco/89100,"Glass Former, Potter or Related Worker, Specialisation Unknown","May perform almost any (but not all) of the occupational activities in unit group 8-91."
glasenwasser,glasenwasser,https://iisg.amsterdam/resource/hisco/code/hisco/55230,"Window Cleaner","Cleans windows in buildings."
glaswerker,glaswerker,https://iisg.amsterdam/resource/hisco/code/hisco/89100,"Glass Former, Potter or Related Worker, Specialisation Unknown","May perform almost any (but not all) of the occupational activities in unit group 8-91."
glazenmaker,glazenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/89100,"Glass Former, Potter or Related Worker, Specialisation Unknown","May perform almost any (but not all) of the occupational activities in unit group 8-91."
glazenwasscher,glazenwasscher,https://iisg.amsterdam/resource/hisco/code/hisco/55230,"Window Cleaner","Cleans windows in buildings."
Glazenwasscher,glazenwasscher,https://iisg.amsterdam/resource/hisco/code/hisco/55230,"Window Cleaner","Cleans windows in buildings."
glazenwasser,glazenwasser,https://iisg.amsterdam/resource/hisco/code/hisco/55230,"Window Cleaner","Cleans windows in buildings."
goochelaar,goochelaar,https://iisg.amsterdam/resource/hisco/code/hisco/17530,Magician,"Entertains circus, theatre, television and other audiences by performing tricks of illusion and sleight of hand."
goudsmid,goudsmid,https://iisg.amsterdam/resource/hisco/code/hisco/88050,"Goldsmith and Silversmith","Makes and repairs gold, silver, or other precious metal articles, or articles of pewter, such as tableware and artistic objects, using hand or power tools."
goudsmidbediende,goudsmidbediende,https://iisg.amsterdam/resource/hisco/code/hisco/83110,"Blacksmith, General","Forges and repairs articles of iron and steel, such as hand tools, hooks, chains, agricultural implements and metal structural parts, using hand or power hammers."
graancontroleur,graancontroleur,https://iisg.amsterdam/resource/hisco/code/hisco/77190,"Other Grain Millers and Related Workers","This group includes grain millers and related workers not elsewhere classified, for example those who operate cleansing, washing and husking equipment to prepare grain and related foods for milling; operate equipment to sift and sort milled products at various stages in milling process; or supervise the storage and conservation of grain in silos."
graanwerker,graanwerker,https://iisg.amsterdam/resource/hisco/code/hisco/77190,"Other Grain Millers and Related Workers","This group includes grain millers and related workers not elsewhere classified, for example those who operate cleansing, washing and husking equipment to prepare grain and related foods for milling; operate equipment to sift and sort milled products at various stages in milling process; or supervise the storage and conservation of grain in silos."
granietwerker,granietwerker,https://iisg.amsterdam/resource/hisco/code/hisco/82000,"Stone Cutter or Carver, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 8-20."
Granietwerker,granietwerker,https://iisg.amsterdam/resource/hisco/code/hisco/82000,"Stone Cutter or Carver, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 8-20."
Graveur,graveur,https://iisg.amsterdam/resource/hisco/code/hisco/16150,"Engraver and Etcher (Artistic)","Creates original designs and engraves or etches them on metal, wood or other materials for reproduction."
grenadier,grenadier,https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
griendwerker,griendwerker,https://iisg.amsterdam/resource/hisco/code/hisco/63290,"Other Forestry Workers","This group includes forestry workers not elsewhere classified, for example those who are occupied mainly in selecting and marking trees for felling; patrolling a forest to enforce conservation regulations; digging holes and planting tree seedlings; pruning and trimming trees to promote upward growth; removing dead and diseased trees and unwanted species; thinning out dense stands of young trees; clearing undergrowth in forest stands; or stripping bark from cork trees."
grindarbeider,grindarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/71230,"Mineral-Crushing-Machine Operator","Operates machine which crushes and breaks lumps of mineral (except chemicals) to required size."
grindwerker,grindwerker,https://iisg.amsterdam/resource/hisco/code/hisco/71230,"Mineral-Crushing-Machine Operator","Operates machine which crushes and breaks lumps of mineral (except chemicals) to required size."
groenman,groenman,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
"groente koopman","groente koopman",https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
groenteboer,groenteboer,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
groentehandelaar,groentehandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
groentekoopman,groentekoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
"groenten koopman","groenten koopman",https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
groentenboer,groentenboer,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
groentenhandelaar,groentenhandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
groentenkoopman,groentenkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
groenteventer,groenteventer,https://iisg.amsterdam/resource/hisco/code/hisco/45125,"Salesperson, Wholesale or Retail Trade","Sells goods in a wholesale establishment (4-51.20) or in a shop or similar retail trade establishment (4-51.30)."
groenwerker,groenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/62730,"Nursery Worker","Performs a variety of tasks in the propagation and cultivation of trees, shrubs, flowers and other plants, and the production of bulbs and seeds, for sale."
"grof bankwerker","grof bankwerker",https://iisg.amsterdam/resource/hisco/code/hisco/83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General","Makes tools, dies, patterns and other metal articles using hand and machine tools."
grofbankwerker,grofbankwerker,https://iisg.amsterdam/resource/hisco/code/hisco/83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General","Makes tools, dies, patterns and other metal articles using hand and machine tools."
grondarbeider,grondarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/97415,"Exacavator (Hand Tools)","Excavates, grades, levels and compacts earth and similar materials for road, canal, rail and tram construction."
grondwerker,grondwerker,https://iisg.amsterdam/resource/hisco/code/hisco/97415,"Exacavator (Hand Tools)","Excavates, grades, levels and compacts earth and similar materials for road, canal, rail and tram construction."
Grondwerker,grondwerker,https://iisg.amsterdam/resource/hisco/code/hisco/97415,"Exacavator (Hand Tools)","Excavates, grades, levels and compacts earth and similar materials for road, canal, rail and tram construction."
grossier,grossier,https://iisg.amsterdam/resource/hisco/code/hisco/41020,"Working Proprietor (Wholesale Trade)","Conducts a business in wholesale trade on own behalf or in partnership, buying goods and selling them to retailers and to industrial, commercial or other large consumers."
gruttersknecht,gruttersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/45130,"Retail Trade Salesperson","Sells goods in a shop or similar retail trade establishment."
handarbeider,handarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99900,"Worker, No Further Information","May perform any (but not all) of the occupational activities listed in unit group 9-99, but is described only by the single term >worker=."
"handelaar in brandstoffen","handelaar in brandstoffen",https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
Handelsagent,handelsagent,https://iisg.amsterdam/resource/hisco/code/hisco/43230,"Manufacturers' Agent","Sells products of one or more home or foreign manufacturers to wholesale and retail establishments on a commission basis, in an allotted geographical area. Performs essentially the same duties as a Commercial Traveller (4-32.20) but usually represents several manufacturers of related products."
handelsbediende,handelsbediende,https://iisg.amsterdam/resource/hisco/code/hisco/45125,"Salesperson, Wholesale or Retail Trade","Sells goods in a wholesale establishment (4-51.20) or in a shop or similar retail trade establishment (4-51.30)."
Handelsreiziger,handelsreiziger,https://iisg.amsterdam/resource/hisco/code/hisco/43220,"Commercial Traveller","Solicits orders by personally visiting clients and sells goods to retailers, industrial consumers, institutional and professional establishments or wholesale organisations in an allotted geographical area."
handelsreiziger,handelsreiziger,https://iisg.amsterdam/resource/hisco/code/hisco/43220,"Commercial Traveller","Solicits orders by personally visiting clients and sells goods to retailers, industrial consumers, institutional and professional establishments or wholesale organisations in an allotted geographical area."
"haring visser","haring visser",https://iisg.amsterdam/resource/hisco/code/hisco/64120,"Deep-Sea Fisherman","Performs a variety of tasks in the catching, storing and unloading of fish caught in deep sea, usually working as fishing vessel crew member."
haringvisscher,haringvisscher,https://iisg.amsterdam/resource/hisco/code/hisco/64120,"Deep-Sea Fisherman","Performs a variety of tasks in the catching, storing and unloading of fish caught in deep sea, usually working as fishing vessel crew member."
harmonica-speler,harmonica-speler,https://iisg.amsterdam/resource/hisco/code/hisco/17140,Instrumentalist,"Plays one or more musical instruments as soloist, accompanist or member of instrumental group."
harmonicaspeler,harmonicaspeler,https://iisg.amsterdam/resource/hisco/code/hisco/17140,Instrumentalist,"Plays one or more musical instruments as soloist, accompanist or member of instrumental group."
harmonikaspeler,harmonikaspeler,https://iisg.amsterdam/resource/hisco/code/hisco/17140,Instrumentalist,"Plays one or more musical instruments as soloist, accompanist or member of instrumental group."
"haven arbeider","haven arbeider",https://iisg.amsterdam/resource/hisco/code/hisco/97120,Docker,"Loads and unloads ships' cargoes."
havenarbeider,havenarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/97120,Docker,"Loads and unloads ships' cargoes."
havenwerker,havenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/97120,Docker,"Loads and unloads ships' cargoes."
heibaas,heibaas,https://iisg.amsterdam/resource/hisco/code/hisco/22000,"Supervisor, Foremen or Inspector, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 2-2."
heier,heier,https://iisg.amsterdam/resource/hisco/code/hisco/97440,"Pile-Driver Operator","Operates a power-driven machine equipped with power hammer or drop-hammer to drive wooden, concrete or steel piles into dry ground or bottom of body of water."
hellingknecht,hellingknecht,https://iisg.amsterdam/resource/hisco/code/hisco/95455,"Ship's Carpenter","Repairs and builds woodwork on board ship as member of crew."
herbergier,herbergier,https://iisg.amsterdam/resource/hisco/code/hisco/51020,"Working Proprietor (Hotel and Restaurant)","Operates a hotel and restaurant or motel on own account or in partnership, to provide accommodation and meals for guests."
Herbergier,herbergier,https://iisg.amsterdam/resource/hisco/code/hisco/51020,"Working Proprietor (Hotel and Restaurant)","Operates a hotel and restaurant or motel on own account or in partnership, to provide accommodation and meals for guests."
herbergierster,herbergierster,https://iisg.amsterdam/resource/hisco/code/hisco/51020,"Working Proprietor (Hotel and Restaurant)","Operates a hotel and restaurant or motel on own account or in partnership, to provide accommodation and meals for guests."
hoedemaker,hoedemaker,https://iisg.amsterdam/resource/hisco/code/hisco/79310,"Hat Maker, General","Makes men's and women's hats, using a variety of materials such as felt, silk, velvet and straw. May operate machine that stretches felt cones to form hat shapes."
hoedenmaker,hoedenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/79310,"Hat Maker, General","Makes men's and women's hats, using a variety of materials such as felt, silk, velvet and straw. May operate machine that stretches felt cones to form hat shapes."
Hoefsmid,hoefsmid,https://iisg.amsterdam/resource/hisco/code/hisco/83110,"Blacksmith, General","Forges and repairs articles of iron and steel, such as hand tools, hooks, chains, agricultural implements and metal structural parts, using hand or power hammers."
hoefsmid,hoefsmid,https://iisg.amsterdam/resource/hisco/code/hisco/83110,"Blacksmith, General","Forges and repairs articles of iron and steel, such as hand tools, hooks, chains, agricultural implements and metal structural parts, using hand or power hammers."
hoepelmaker,hoepelmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81990,"Other Cabinetmakers and Related Woodworkers","This group includes cabinetmakers and related woodworkers not elsewhere classified, for example those marking wood to indicate where it must be cut or shaped; making wooden sports goods, such as skis, tennis racquets, hockey sticks and gymnastic apparatus; making coffins; making wooden shoes; bending wooden parts in steam by hand or machine; assembling wooden products."
Hoepelmaker,hoepelmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81990,"Other Cabinetmakers and Related Woodworkers","This group includes cabinetmakers and related woodworkers not elsewhere classified, for example those marking wood to indicate where it must be cut or shaped; making wooden sports goods, such as skis, tennis racquets, hockey sticks and gymnastic apparatus; making coffins; making wooden shoes; bending wooden parts in steam by hand or machine; assembling wooden products."
Horlogemaker,horlogemaker,https://iisg.amsterdam/resource/hisco/code/hisco/84222,"Watch and Clock Assembler or Repairer","Fits and assembles (8-42.20) or repairs, cleans and adjusts (8-42.25) watches and clocks. May also make parts."
horlogemaker,horlogemaker,https://iisg.amsterdam/resource/hisco/code/hisco/84222,"Watch and Clock Assembler or Repairer","Fits and assembles (8-42.20) or repairs, cleans and adjusts (8-42.25) watches and clocks. May also make parts."
horlogemakersknecht,horlogemakersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/84222,"Watch and Clock Assembler or Repairer","Fits and assembles (8-42.20) or repairs, cleans and adjusts (8-42.25) watches and clocks. May also make parts."
"hosp. soldaat","hosp. soldaat",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"hospitaal soldaat","hospitaal soldaat",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
hotelbediende,hotelbediende,https://iisg.amsterdam/resource/hisco/code/hisco/54090,"Other Maids and Related Housekeeping Service Workers","This group includes other maids and related housekeeping service workers not elsewhere classified, for example those who assist in attending children in schools and institutions; take care of needs and comfort of train and bus passengers; render valet and other services to guests and clients of a hotel or other establishments."
hotelhouder,hotelhouder,https://iisg.amsterdam/resource/hisco/code/hisco/51020,"Working Proprietor (Hotel and Restaurant)","Operates a hotel and restaurant or motel on own account or in partnership, to provide accommodation and meals for guests."
hotelhuisknecht,hotelhuisknecht,https://iisg.amsterdam/resource/hisco/code/hisco/54055,"Hotel Concierge","Performs a variety of tasks for guests in hotels and similar establishments, especially at arrival and departure."
houtbewerker,houtbewerker,https://iisg.amsterdam/resource/hisco/code/hisco/81000,"Woodworker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-1."
Houtbewerker,houtbewerker,https://iisg.amsterdam/resource/hisco/code/hisco/81000,"Woodworker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-1."
houtdraaier,houtdraaier,https://iisg.amsterdam/resource/hisco/code/hisco/81230,"Wood Turner","Shapes pieces of wood rotating in a lathe, using hand tools."
houthakker,houthakker,https://iisg.amsterdam/resource/hisco/code/hisco/63110,"Logger (General)","Fells trees, saws them into logs and performs other logging tasks."
houtkoopersknecht,houtkoopersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/42220,Buyer,"Buys goods for resale in wholesale and retail trade."
Houtkoper,houtkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,Buyer,"Buys goods for resale in wholesale and retail trade."
houtvlotter,houtvlotter,https://iisg.amsterdam/resource/hisco/code/hisco/63140,"River Driver","Launches logs into river and guides them downstream to mill or into rafts or booms for further transport."
houtwerker,houtwerker,https://iisg.amsterdam/resource/hisco/code/hisco/81000,"Woodworker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-1."
houtzager,houtzager,https://iisg.amsterdam/resource/hisco/code/hisco/81225,"Precision Sawyer, Hand or Machine","Cuts stock lumber to standard or desired shape using hand tools or sawing machine."
houtzagersknecht,houtzagersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/81225,"Precision Sawyer, Hand or Machine","Cuts stock lumber to standard or desired shape using hand tools or sawing machine."
hovenier,hovenier,https://iisg.amsterdam/resource/hisco/code/hisco/61270,"Horticultural Farmer","Conducts a nursery or market garden on own behalf, or in partnership, to propagate trees, shrubs, flowers and other plants or to grow vegetables by intensive cultivation techniques:"
Hovenier,hovenier,https://iisg.amsterdam/resource/hisco/code/hisco/61270,"Horticultural Farmer","Conducts a nursery or market garden on own behalf, or in partnership, to propagate trees, shrubs, flowers and other plants or to grow vegetables by intensive cultivation techniques:"
huisbewaarder,huisbewaarder,https://iisg.amsterdam/resource/hisco/code/hisco/55120,"Concierge (Apartment House)","Attends to the operation of an apartment house as representative of the owner or managing agent."
huishoudster,huishoudster,https://iisg.amsterdam/resource/hisco/code/hisco/54020,"House servant","Cleans rooms, prepares food and serves meals, washes dishes and performs additional domestic duties in private households.  Workers who perform cleaning and related duties only are classified as Charworker (5-52.20). Workers who clean and service guest room in public establishments are classified as Chambermaid (5-40.50)."
huishouwster,huishouwster,https://iisg.amsterdam/resource/hisco/code/hisco/54020,"House servant","Cleans rooms, prepares food and serves meals, washes dishes and performs additional domestic duties in private households.  Workers who perform cleaning and related duties only are classified as Charworker (5-52.20). Workers who clean and service guest room in public establishments are classified as Chambermaid (5-40.50)."
huisknecht,huisknecht,https://iisg.amsterdam/resource/hisco/code/hisco/54020,"House servant","Cleans rooms, prepares food and serves meals, washes dishes and performs additional domestic duties in private households.  Workers who perform cleaning and related duties only are classified as Charworker (5-52.20). Workers who clean and service guest room in public establishments are classified as Chambermaid (5-40.50)."
Huisknecht,huisknecht,https://iisg.amsterdam/resource/hisco/code/hisco/54020,"House servant","Cleans rooms, prepares food and serves meals, washes dishes and performs additional domestic duties in private households.  Workers who perform cleaning and related duties only are classified as Charworker (5-52.20). Workers who clean and service guest room in public establishments are classified as Chambermaid (5-40.50)."
huisschilder,huisschilder,https://iisg.amsterdam/resource/hisco/code/hisco/93120,"Building Painter","Applies coats of paint, varnish, shellac and similar materials to exterior and interior surfaces, trimmings and fixtures of buildings to protect and decorate them."
